relativePath,questionSet,statusFolder,invariantId,studentPredicate,oraclePredicate,reason
"trash_ltl/correct/4MYu7QkpXk9dS7rqw_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4NHYckGN69hwpuvaZ_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4TMQx2sCzydmeYTTj_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4gtogxXhowxPM8hAw_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4qWmNsqff4znFQa5R_inv10.als","trash_ltl","CORRECT","inv10","inv10","inv10c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4t9dJ4LsuTWnGPbKw_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4x9iwKz5EeKTpti4u_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/4zAZiZrLFipAf5HFb_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/57tMghabS5MzZXpev_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5J3QJSHiyNHneWuPJ_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5LwJjMijE7wgX2Ew2_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5ZDCvrepHpvR95viC_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5f2Zj4QtqmhFvNkXj_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5iCnGWSM3xFKenvyH_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5ioNctDr8ugjowgH2_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5kRcDZ5dp87nycpfW_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5kvEJgMCWQBdDdxBs_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5sgXtJjrHCC8hpmz8_inv10.als","trash_ltl","CORRECT","inv10","inv10","inv10c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5xB49rYiDPDoqerPH_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/5zeuTRxhYtjpWkt7p_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/64oYrjfbZ3Javnd7h_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6JsAp43W6iNbahrCL_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6Ysb3BnZyY92zzsrc_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6dLaQ8p8sKA8B2sYS_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6fTeiWppCJDPLKw5k_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6iQ5NZHTdpYP8MiPu_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6kJwfroQEhaFvk8Xz_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/6xmJgNsW4uPZhafM2_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7E7Pskx2A8guYGh7N_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7ESfSb32R6tTTpKcG_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7FbLYePehZhjnwpCX_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7HGyBYkKePKnuXPmH_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7PzTiADZP2dZAbRiF_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7XEBd2LZum2tez3c5_inv8.als","trash_ltl","CORRECT","inv8","inv8","inv8c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7rGHCihSeLJWyTnYK_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/7yPZkpPHp4JQ59gzE_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/82CQ7EujbyRKCJGh5_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/85A73yE52ESfnPN35_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8G5t8aJ3PdjnTaAEs_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8Q3yNNve7gKoB3DPu_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8QqTuzz8MHyN4R77e_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8Sf9GEuRHpZdr9cfm_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8TuJdTExtZwZecwXf_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8WfMzTvFcjT92DAoR_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8Xsn949HmRd2ayg5x_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8azgmu8FWZ3r5nQmY_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8cbPbz277weaeondP_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/8vgq8jNWE4tKjhYJ5_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/93sHQr5gRNXay6sKR_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/95Eb6spPQmTwBssNX_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/97a4WE8AoxRm4YWqL_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/99RtpLAL4ipdXt4Rq_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9JwsqS3CxNoZMjKjv_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9KxALpyhBYGJZcK8b_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9NWktp8Sst93kmw7P_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9R3s74d5bANnP8N5N_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9psKWDgJcEot5fFGR_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9rPjT2Lgd8JhCb8fn_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9xbDTtLAkg9CuPicG_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/9y8et4bh2SQiXq5cm_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/A5794mcE6boRxZTit_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/ABWtcxyNjFBfkGo63_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/AJcCf6KWeaLX2WNSm_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/AMrvGc8ZgeyG48su2_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/ANwymr8vjRN4rTGdu_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/APTTJKWqkWPG3ZmGQ_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/AcgaWigzLixmt5E7w_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/AfrTrQ7BGBEWMxRFH_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/AvwpGuaaLrhzqaPP8_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/B3TcLpqzsgAqswZef_inv10.als","trash_ltl","CORRECT","inv10","inv10","inv10c","student-oracle-raw-ast-identical"
"trash_ltl/correct/B53CAq4ynmyEr4sDJ_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BHXQdndTfPtsX44tA_inv8.als","trash_ltl","CORRECT","inv8","inv8","inv8c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BMbrSeudN5FfMzwTe_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BN3hnAZ7TtKW4Zw4x_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BWT2fE6xB9F58QhiZ_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Bd8ksEeb9iWAvJsGs_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Bj4CmgG4Jp8wncz5b_inv10.als","trash_ltl","CORRECT","inv10","inv10","inv10c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BphkhQnDraeNdoRjy_inv8.als","trash_ltl","CORRECT","inv8","inv8","inv8c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BqJq3W2mWPdYX7ejh_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/BriQdbkbQQssbr5x3_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/C2pTZ5d93MPL7uXiD_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/C6WkKuRJetBZasLgc_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/C77hu5QcAucCyZBWH_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/C9DzakjuAgjPWSpNa_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CERXtNr6tSZ6PBWP4_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CEgntSWPpmpcNkxj3_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CG9cP7gFQdazQCpPi_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CKoJ9YFv5T9ZakwP8_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CM7uFrKxPxjtKJLbK_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CTRjdtjPbetR7irLk_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CZJvTtR5CJGejS558_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CZzBYTmQhvTpFYQwp_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CcKFd5DKNZ4c2dWqB_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Cp2NfxNMiuEM35nud_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CqaL9AJKkDjSWzXn4_inv16.als","trash_ltl","CORRECT","inv16","inv16","inv16c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CqfLLPxLgRQSLfqrS_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/CtBSdhemMutpjRuwn_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/D4DBQ7aurcxmcufsb_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DDGWxXHkppHY5vmRo_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DK9MCxfBju2bCJLod_inv12.als","trash_ltl","CORRECT","inv12","inv12","inv12c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DLQ9y3jdm49F59zpj_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DNk2w7EsdQiQGAqpZ_inv10.als","trash_ltl","CORRECT","inv10","inv10","inv10c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DRu2KkYFyFjD5dCG8_inv8.als","trash_ltl","CORRECT","inv8","inv8","inv8c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DTnBTe8tsnGqYcDwM_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DbawuMnt6B5R4rZtw_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DcxZ53qrwvwqDMWyT_inv12.als","trash_ltl","CORRECT","inv12","inv12","inv12c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Ddnf7PDQ4T8wJSYvW_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DgYNpb6x7Jdx6Rw2t_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DkqEonRWW57A48o2q_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DttMkdC55a3zn3JbM_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DxZpsHDm7LFmMpWRF_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/DyWjMAqBGWp2p7D37_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/E3NFeSYg32yrF6eBu_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/E4KnS9bFJZ2DC59Du_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/E8WTA6Y4epLmbSnqM_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/ED2EwX68B4nwdmTGb_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EFNSxHStKfAXRDhQZ_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EG5tZo4etux2meYBP_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EMRKxfDrGgpwSHYmQ_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EPsK4nkDZ4Mb9TYoL_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EReiqei5x2crAxWmf_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/ESXs8vH3Qn4GAYnSs_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EWG8tB6RhhPPxi33M_inv17.als","trash_ltl","CORRECT","inv17","inv17","inv17c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EZ32zsLGzznPTX3N6_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EZQ2fsrsYumyoQuZC_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EbKSc659DqpygaW9o_inv18.als","trash_ltl","CORRECT","inv18","inv18","inv18c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EhKNJaYbKGRJktbyk_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/EtvtqtxGH72PMh5TW_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Eyfpk2pnB6q3XJj4J_inv16.als","trash_ltl","CORRECT","inv16","inv16","inv16c","student-oracle-raw-ast-identical"
"trash_ltl/correct/F2KePiHJCBuvNABAM_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/F2SdNryqhsfWpWBX9_inv8.als","trash_ltl","CORRECT","inv8","inv8","inv8c","student-oracle-raw-ast-identical"
"trash_ltl/correct/F7owei4fZuu68NJf6_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FJKbCv7tHhhez5Y3d_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FKo8Zd8NXkQ7vDA5T_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FXi5QPu6sjsfFxyNB_inv16.als","trash_ltl","CORRECT","inv16","inv16","inv16c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FaYmmPs4K9qYsPPuk_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FaakCfMQyvsDMgr7b_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Fb5vJfk6pakrBWowW_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FboruZSTDYSoc7ubJ_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FtobrDiqMwRtcZhfp_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FusQkv4RvGtfpDE9D_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/FvWSJtnS4nSdEfDsA_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Fzt7vPk5pmR8gjqxL_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/GHxJqxwhXNzMnaePF_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/GQMRTeYd6tSpWukdz_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/GQo3riMa5ktBhgK9q_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Gv54ooyXmaL5w2PNP_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/GxjsLRmHaKf45Hv8B_inv16.als","trash_ltl","CORRECT","inv16","inv16","inv16c","student-oracle-raw-ast-identical"
"trash_ltl/correct/H3BS79X2eYbFiDXEe_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HCJC38qC5NERuK2zR_inv11.als","trash_ltl","CORRECT","inv11","inv11","inv11c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HGeEiLaBthFWZ3Pr8_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HHKzgXA57GwSASyR9_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HJuDCX3Zj4dbkpd9m_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HKhBqigh6jRzFwdQB_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HSKEyZz4hyHnujHof_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HSmN3AykgxFZ5kKKD_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HcdGm6W8JcZkLJeQK_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HqsLL7SZ8oNrjMY3i_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Hqxarv8vTSSTuBmz9_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/HvZo2AfbwjXzReybS_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/J4PmYmXbxwxLANBdv_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/J65cXNSZbfwi2gnw7_inv2.als","trash_ltl","CORRECT","inv2","inv2","inv2c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JAuk2hnAL237s5Kov_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JCeh4oWCzDAmkqW4K_inv7.als","trash_ltl","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JHp9uM6Hmet964qgS_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JK8p9zWHFQzDJtSX3_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JSr6p7DSFcf3Ycumq_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JX65Qd4Y67N9gzTMq_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JXBXF59ap3sZtpP3E_inv15.als","trash_ltl","CORRECT","inv15","inv15","inv15c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JXtvqgm7eckBFJCSk_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JgxgNtJefcL5yNZdZ_inv6.als","trash_ltl","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Jmva4J97TfAdeShWS_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/JusW44hPNrmd958kD_inv13.als","trash_ltl","CORRECT","inv13","inv13","inv13c","student-oracle-raw-ast-identical"
"trash_ltl/correct/K3RjEqCv6krHGtjvv_inv19.als","trash_ltl","CORRECT","inv19","inv19","inv19c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KGeoBB9Xgm3bZinYP_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KSSJJ9pAq7PXqufSP_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KYKp5pGqT2rhDkR9N_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KbBLZrZpvr5cNERxk_inv5.als","trash_ltl","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"trash_ltl/correct/Kihtd4pxm7NPGKqDv_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KmmocWuPPzhE3NmfY_inv4.als","trash_ltl","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KnssMSQRqdWjyR2b6_inv9.als","trash_ltl","CORRECT","inv9","inv9","inv9c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KuarZoJyGhqLTkWS7_inv1.als","trash_ltl","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"trash_ltl/correct/KufbbMZnDBvo5jKQg_inv3.als","trash_ltl","CORRECT","inv3","inv3","inv3c","student-oracle-raw-ast-identical"
